epochs,lr,accuracy,f1_score
100.0,0.01,0.8181818181818182,0.8
300.0,0.01,0.8181818181818182,0.8
200.0,0.01,0.8181818181818182,0.8
300.0,0.05,0.7727272727272727,0.7619047619047619
100.0,0.05,0.7727272727272727,0.7619047619047619
200.0,0.05,0.7727272727272727,0.7619047619047619
100.0,0.001,0.7272727272727273,0.75
200.0,0.001,0.7272727272727273,0.75
300.0,0.001,0.7272727272727273,0.75
