epochs,lr,accuracy,f1_score
300.0,0.05,1.0,1.0
200.0,0.01,1.0,1.0
300.0,0.01,1.0,1.0
100.0,0.01,0.96875,0.9629629629629629
300.0,0.001,0.96875,0.96
200.0,0.05,0.9375,0.9230769230769231
100.0,0.05,0.9375,0.9230769230769231
200.0,0.001,0.875,0.8571428571428571
100.0,0.001,0.78125,0.7878787878787878
