epochs,lr,accuracy,f1_score
100.0,0.001,0.6666666666666666,0.0
100.0,0.05,0.7777777777777778,0.0
100.0,0.01,0.6666666666666666,0.0
200.0,0.001,0.6666666666666666,0.0
200.0,0.05,0.7777777777777778,0.0
200.0,0.01,0.7777777777777778,0.0
300.0,0.001,0.6666666666666666,0.0
300.0,0.05,0.7777777777777778,0.0
300.0,0.01,0.7777777777777778,0.0
