epochs,lr,accuracy,f1_score
300.0,0.01,0.8360655737704918,0.8387096774193549
200.0,0.01,0.8360655737704918,0.8387096774193549
300.0,0.05,0.8360655737704918,0.8333333333333334
200.0,0.05,0.8032786885245902,0.8
100.0,0.05,0.7704918032786885,0.8
300.0,0.001,0.7704918032786885,0.7741935483870968
200.0,0.001,0.7213114754098361,0.7301587301587301
100.0,0.01,0.7213114754098361,0.7301587301587301
100.0,0.001,0.6229508196721312,0.6567164179104478
