epochs,lr,accuracy,f1_score
300.0,0.01,0.8873239436619719,0.9111111111111111
200.0,0.01,0.8873239436619719,0.9111111111111111
300.0,0.05,0.8591549295774648,0.8863636363636364
300.0,0.001,0.8309859154929577,0.8695652173913043
200.0,0.05,0.8309859154929577,0.8695652173913043
100.0,0.01,0.7887323943661971,0.845360824742268
100.0,0.05,0.7887323943661971,0.845360824742268
200.0,0.001,0.7746478873239436,0.8333333333333334
100.0,0.001,0.6901408450704225,0.75
