epochs,lr,accuracy,f1_score
200.0,0.05,0.95,0.8571428571428571
300.0,0.05,0.95,0.8571428571428571
300.0,0.001,0.9,0.75
200.0,0.001,0.9,0.75
200.0,0.01,0.8,0.3333333333333333
300.0,0.01,0.8,0.3333333333333333
100.0,0.01,0.8,0.3333333333333333
100.0,0.001,0.8,0.0
100.0,0.05,0.8,0.0
