epochs,lr,accuracy,f1_score
200.0,0.01,0.6451612903225806,0.6206896551724138
100.0,0.001,0.6881720430107527,0.5671641791044776
200.0,0.001,0.6881720430107527,0.5671641791044776
300.0,0.001,0.6881720430107527,0.5671641791044776
300.0,0.05,0.6666666666666666,0.5633802816901409
300.0,0.01,0.7096774193548387,0.5573770491803278
100.0,0.05,0.6559139784946236,0.4074074074074074
200.0,0.05,0.6559139784946236,0.4074074074074074
100.0,0.01,0.6236559139784946,0.05405405405405406
