epochs,lr,accuracy,f1_score
300.0,0.001,0.7758620689655172,0.5806451612903226
200.0,0.001,0.7241379310344828,0.5555555555555556
300.0,0.01,0.7241379310344828,0.5294117647058824
300.0,0.05,0.7241379310344828,0.5
200.0,0.01,0.6896551724137931,0.5
100.0,0.001,0.7068965517241379,0.45161290322580644
100.0,0.05,0.6896551724137931,0.3076923076923077
200.0,0.05,0.6896551724137931,0.3076923076923077
100.0,0.01,0.6724137931034483,0.2962962962962963
