epochs,lr,accuracy,f1_score
100.0,0.001,0.7419354838709677,0.5789473684210527
200.0,0.001,0.7419354838709677,0.5789473684210527
300.0,0.001,0.7419354838709677,0.5789473684210527
300.0,0.01,0.7741935483870968,0.5625
200.0,0.01,0.7419354838709677,0.5
100.0,0.01,0.7258064516129032,0.19047619047619047
100.0,0.05,0.7419354838709677,0.0
200.0,0.05,0.7419354838709677,0.0
300.0,0.05,0.7419354838709677,0.0
