epochs,lr,accuracy,f1_score
300.0,0.01,0.696969696969697,0.6428571428571429
300.0,0.05,0.7575757575757576,0.6363636363636364
200.0,0.05,0.7272727272727273,0.6086956521739131
100.0,0.05,0.696969696969697,0.5833333333333334
200.0,0.01,0.6666666666666666,0.47619047619047616
100.0,0.01,0.6666666666666666,0.47619047619047616
200.0,0.001,0.696969696969697,0.4444444444444444
300.0,0.001,0.696969696969697,0.4444444444444444
100.0,0.001,0.6666666666666666,0.35294117647058826
