epochs,lr,accuracy,f1_score
100.0,0.05,0.9090909090909091,0.9333333333333333
300.0,0.05,0.9090909090909091,0.9333333333333333
200.0,0.05,0.9090909090909091,0.9333333333333333
300.0,0.001,0.8181818181818182,0.875
200.0,0.001,0.8181818181818182,0.875
300.0,0.01,0.8181818181818182,0.875
200.0,0.01,0.8181818181818182,0.875
100.0,0.001,0.7272727272727273,0.8
100.0,0.01,0.7272727272727273,0.7692307692307693
