epochs,lr,accuracy,f1_score
300.0,0.01,0.8518518518518519,0.8947368421052632
100.0,0.001,0.6666666666666666,0.8
200.0,0.001,0.6666666666666666,0.8
200.0,0.01,0.7407407407407407,0.8
300.0,0.001,0.6666666666666666,0.8
100.0,0.01,0.6666666666666666,0.7906976744186046
300.0,0.05,0.7037037037037037,0.7777777777777778
200.0,0.05,0.5925925925925926,0.6857142857142857
100.0,0.05,0.5185185185185185,0.6060606060606061
