epochs,lr,accuracy,f1_score
300.0,0.05,0.9523809523809523,0.9523809523809523
300.0,0.01,0.9523809523809523,0.95
200.0,0.01,0.8809523809523809,0.8648648648648649
300.0,0.001,0.7857142857142857,0.8
200.0,0.001,0.7857142857142857,0.8
200.0,0.05,0.7142857142857143,0.625
100.0,0.001,0.6904761904761905,0.5806451612903226
100.0,0.05,0.6190476190476191,0.4666666666666667
100.0,0.01,0.6190476190476191,0.42857142857142855
