epochs,lr,accuracy,f1_score
300.0,0.001,0.9166666666666666,0.9333333333333333
300.0,0.05,0.875,0.9090909090909091
200.0,0.05,0.875,0.9090909090909091
100.0,0.05,0.8333333333333334,0.8888888888888888
200.0,0.001,0.8333333333333334,0.875
100.0,0.001,0.75,0.8235294117647058
300.0,0.01,0.75,0.8125
100.0,0.01,0.7083333333333334,0.7878787878787878
200.0,0.01,0.7083333333333334,0.7878787878787878
