epochs,lr,accuracy,f1_score
200.0,0.05,0.8305084745762712,0.75
300.0,0.05,0.8305084745762712,0.75
100.0,0.05,0.7966101694915254,0.6842105263157895
300.0,0.01,0.7966101694915254,0.6470588235294118
300.0,0.001,0.7796610169491526,0.6060606060606061
200.0,0.01,0.7457627118644068,0.5945945945945946
100.0,0.001,0.7627118644067796,0.5333333333333333
200.0,0.001,0.7627118644067796,0.5333333333333333
100.0,0.01,0.711864406779661,0.48484848484848486
