epochs,lr,accuracy,f1_score
300.0,0.05,0.8235294117647058,0.7272727272727273
300.0,0.001,0.7647058823529411,0.7142857142857143
200.0,0.01,0.8235294117647058,0.6666666666666666
100.0,0.01,0.8235294117647058,0.6666666666666666
200.0,0.05,0.7647058823529411,0.6666666666666666
300.0,0.01,0.8235294117647058,0.6666666666666666
100.0,0.001,0.5294117647058824,0.5
200.0,0.001,0.5294117647058824,0.5
100.0,0.05,0.7058823529411765,0.0
