epochs,lr,accuracy,f1_score
200.0,0.05,0.8095238095238095,0.7647058823529411
300.0,0.05,0.8095238095238095,0.7647058823529411
300.0,0.01,0.8095238095238095,0.75
200.0,0.01,0.8095238095238095,0.75
100.0,0.01,0.8095238095238095,0.75
100.0,0.05,0.7142857142857143,0.6842105263157895
100.0,0.001,0.6904761904761905,0.6060606060606061
200.0,0.001,0.6904761904761905,0.6060606060606061
300.0,0.001,0.6904761904761905,0.6060606060606061
