epochs,lr,accuracy,f1_score
20.0,0.001,0.4090909090909091,0.48
20.0,0.005,0.4090909090909091,0.48
20.0,0.0025,0.4090909090909091,0.48
30.0,0.001,0.4090909090909091,0.48
30.0,0.005,0.4090909090909091,0.48
30.0,0.0025,0.4090909090909091,0.48
