epochs,lr,accuracy,f1_score
20.0,0.001,0.44,0.6111111111111112
20.0,0.005,0.44,0.6111111111111112
20.0,0.0025,0.44,0.6111111111111112
30.0,0.001,0.44,0.6111111111111112
30.0,0.005,0.44,0.6111111111111112
30.0,0.0025,0.44,0.6111111111111112
