epochs,lr,accuracy,f1_score
20.0,0.001,0.5555555555555556,0.0
20.0,0.005,0.5555555555555556,0.0
20.0,0.0025,0.5555555555555556,0.0
30.0,0.001,0.5555555555555556,0.0
30.0,0.005,0.5555555555555556,0.0
30.0,0.0025,0.5555555555555556,0.0
