epochs,lr,accuracy,f1_score
20.0,0.001,0.40476190476190477,0.46808510638297873
20.0,0.005,0.40476190476190477,0.46808510638297873
20.0,0.0025,0.40476190476190477,0.46808510638297873
30.0,0.001,0.40476190476190477,0.46808510638297873
30.0,0.005,0.40476190476190477,0.46808510638297873
30.0,0.0025,0.40476190476190477,0.46808510638297873
