epochs,lr,accuracy,f1_score
20.0,0.001,0.527027027027027,0.5977011494252874
20.0,0.005,0.527027027027027,0.5977011494252874
20.0,0.0025,0.527027027027027,0.5977011494252874
30.0,0.001,0.527027027027027,0.5977011494252874
30.0,0.005,0.527027027027027,0.5977011494252874
30.0,0.0025,0.527027027027027,0.5977011494252874
