epochs,lr,accuracy,f1_score
20.0,0.001,0.7,0.8235294117647058
20.0,0.005,0.7,0.8235294117647058
20.0,0.0025,0.7,0.8235294117647058
30.0,0.001,0.7,0.8235294117647058
30.0,0.005,0.7,0.8235294117647058
30.0,0.0025,0.7,0.8235294117647058
