epochs,lr,accuracy,f1_score
20.0,0.001,0.575,0.6792452830188679
20.0,0.005,0.575,0.6792452830188679
20.0,0.0025,0.575,0.6792452830188679
30.0,0.001,0.575,0.6792452830188679
30.0,0.005,0.575,0.6792452830188679
30.0,0.0025,0.575,0.6792452830188679
