epochs,lr,accuracy,f1_score
20.0,0.001,0.6428571428571429,0.7422680412371134
20.0,0.005,0.6428571428571429,0.7422680412371134
20.0,0.0025,0.6428571428571429,0.7422680412371134
30.0,0.001,0.6428571428571429,0.7422680412371134
30.0,0.005,0.6428571428571429,0.7422680412371134
30.0,0.0025,0.6428571428571429,0.7422680412371134
