epochs,lr,accuracy,f1_score
20.0,0.001,0.7222222222222222,0.0
20.0,0.005,0.7222222222222222,0.0
20.0,0.0025,0.7222222222222222,0.0
30.0,0.001,0.7222222222222222,0.0
30.0,0.005,0.7222222222222222,0.0
30.0,0.0025,0.7222222222222222,0.0
