epochs,lr,accuracy,f1_score
20.0,0.001,0.42857142857142855,0.5
20.0,0.005,0.42857142857142855,0.5
20.0,0.0025,0.42857142857142855,0.5
30.0,0.001,0.42857142857142855,0.5
30.0,0.005,0.42857142857142855,0.5
30.0,0.0025,0.42857142857142855,0.5
