epochs,lr,accuracy,f1_score
20.0,0.001,0.5,0.6521739130434783
20.0,0.005,0.5,0.6521739130434783
20.0,0.0025,0.5,0.6521739130434783
30.0,0.001,0.5,0.6521739130434783
30.0,0.005,0.5,0.6521739130434783
30.0,0.0025,0.5,0.6521739130434783
