epochs,lr,accuracy,f1_score
20.0,0.001,0.6781609195402298,0.44
20.0,0.005,0.6781609195402298,0.44
20.0,0.0025,0.6781609195402298,0.44
30.0,0.001,0.6781609195402298,0.44
30.0,0.005,0.6781609195402298,0.44
30.0,0.0025,0.6781609195402298,0.44
